,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
14370,641.0,город Екатеринбург,Октябрьский район,Восточная,7,56.833218,60.636803,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Восточная
14374,641.0,город Екатеринбург,Октябрьский район,Куйбышева,145,56.830957,60.641885,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14377,641.0,город Екатеринбург,Октябрьский район,Куйбышева,58,56.828255,60.627404,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14379,641.0,город Екатеринбург,Октябрьский район,Буторина,7,56.826625,60.643544,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Буторина
14384,641.0,город Екатеринбург,Октябрьский район,Восточная,21,56.827269,60.638808,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Восточная
14398,641.0,город Екатеринбург,Октябрьский район,Куйбышева,86/1,56.829243,60.64292,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14406,641.0,город Екатеринбург,Октябрьский район,Восточная,166,56.827083,60.636851,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Восточная
14413,641.0,город Екатеринбург,Октябрьский район,Большакова,11А,56.819956,60.634976,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Большакова
14414,641.0,город Екатеринбург,Октябрьский район,Утренний переулок,1б,56.75521,60.809097,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Утренний переулок
14415,641.0,город Екатеринбург,Октябрьский район,Куйбышева,115,56.830431,60.631025,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14417,641.0,город Екатеринбург,Октябрьский район,Реактивная,31,56.774348,60.81328,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Реактивная
14418,641.0,город Екатеринбург,Октябрьский район,Луначарского,221,56.821383,60.628306,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14420,641.0,город Екатеринбург,Октябрьский район,Бажова,125,56.837549,60.627706,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бажова
14429,641.0,город Екатеринбург,Октябрьский район,Восточная,74,56.836113,60.632859,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Восточная
14438,641.0,город Екатеринбург,Октябрьский район,Спутников,5,56.755493,60.814955,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Спутников
14439,641.0,город Екатеринбург,Октябрьский район,Буторина,8,56.827838,60.642681,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Буторина
14441,641.0,город ,Октябрьский район,Бахчиванджи,23,56.752864,60.819182,город <br>Район: Октябрьский район<br>Улица: Бахчиванджи
14444,641.0,город Екатеринбург,Октябрьский район,Бычковой,10,56.828648,60.666048,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бычковой
14450,641.0,город Екатеринбург,Октябрьский район,Куйбышева,48Б,56.828566,60.622885,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14451,641.0,город Екатеринбург,Октябрьский район,Белинского,177а,56.797369,60.638061,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14452,641.0,город Екатеринбург,Октябрьский район,Анны Бычковой,22,56.825862,60.679111,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Анны Бычковой
14458,641.0,город Екатеринбург,Октябрьский район,Чистая,26,56.781003,60.742166,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Чистая
14459,641.0,город Екатеринбург,Октябрьский район,Хрустальная,40,56.825646,60.667334,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Хрустальная
14460,641.0,город Екатеринбург,Октябрьский район,Буторина,26,56.824463,60.640861,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Буторина
14463,641.0,город Екатеринбург,Октябрьский район,Атмосферная,5,56.754927,60.823813,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Атмосферная
14465,641.0,город Екатеринбург,Октябрьский район,Трубачева,39,56.782962,60.738051,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Трубачева
14467,641.0,город Екатеринбург,Октябрьский район,Храмцовская,1,56.784943,60.730883,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Храмцовская
14468,641.0,город Екатеринбург,Октябрьский район,Ракетная,1,56.757891,60.817585,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ракетная
14469,641.0,город Екатеринбург,Октябрьский район,Варшавская,2/Б,56.7863,60.729708,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Варшавская
14471,641.0,город Екатеринбург,Октябрьский район,Трубачева,43,56.782743,60.740057,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Трубачева
14473,641.0,город Екатеринбург,Октябрьский район,Озерный переулок,17,56.782322,60.886337,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Озерный переулок
14474,641.0,город Екатеринбург,Октябрьский район,Главная,13,56.781321,60.881939,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Главная
14475,641.0,город Екатеринбург,Октябрьский район,Земледелия,12,56.785012,60.886335,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Земледелия
14476,641.0,город Екатеринбург,Октябрьский район,Главная,9,56.783235,60.883687,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Главная
14477,641.0,город Екатеринбург,Октябрьский район,Варшавская,28,56.783364,60.738397,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Варшавская
14479,641.0,город Екатеринбург,Октябрьский район,Главная,28а,56.780619,60.875749,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Главная
14480,641.0,город Екатеринбург,Октябрьский район,Специалистов,1,56.786326,60.898576,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Специалистов
14481,641.0,город Екатеринбург,Октябрьский район,Земледелия,22,56.787435,60.888389,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Земледелия
14482,641.0,город Екатеринбург,Октябрьский район,Механизаторов,100,56.777961,60.89454,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Механизаторов
14483,641.0,город Екатеринбург,Октябрьский район,Овощная,1,56.788382,60.880189,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Овощная
14484,641.0,город Екатеринбург,Октябрьский район,Главная,20а,56.781356,60.879551,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Главная
14485,641.0,город Екатеринбург,Октябрьский район,Куйбышева,106,56.826431,60.653276,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14489,641.0,город Екатеринбург,Октябрьский район,Главная,23,56.778191,60.881011,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Главная
14490,641.0,город Екатеринбург,Октябрьский район,Куйбышева,83А,56.829848,60.617875,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14493,641.0,город Екатеринбург,Октябрьский район,Мамина-Сибиряка,193,56.830813,60.622574,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мамина-Сибиряка
14494,641.0,город Екатеринбург,Октябрьский район,Сельская,16,56.779295,60.884789,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сельская
14495,641.0,город Екатеринбург,Октябрьский район,Испытателей,16а,56.764574,60.814833,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Испытателей
14497,641.0,город Екатеринбург,Октябрьский район,проезд Горнистов,11,56.768412,60.825453,город Екатеринбург<br>Район: Октябрьский район<br>Улица: проезд Горнистов
14499,641.0,город Екатеринбург,Октябрьский район,ст. Кольцово,6,56.76077,60.823282,город Екатеринбург<br>Район: Октябрьский район<br>Улица: ст. Кольцово
14501,641.0,город Екатеринбург,Октябрьский район,Новокольцовская,14,56.762233,60.828358,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Новокольцовская
14503,641.0,город Екатеринбург,Октябрьский район,Испытателей,16,56.766277,60.815348,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Испытателей
14505,641.0,город Екатеринбург,Октябрьский район,Опытная,15,56.783842,60.799187,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Опытная
14506,641.0,город Екатеринбург,Октябрьский район,Машинная,51,56.802767,60.632562,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Машинная
14508,641.0,город Екатеринбург,Октябрьский район,Луганская,59К2Б,56.796866,60.64503,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луганская
14509,641.0,город Екатеринбург,Октябрьский район,Саввы Белых,6,56.800918,60.63227,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Саввы Белых
14510,641.0,город Екатеринбург,Октябрьский район,Луганская,3к1,56.803747,60.6347,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луганская
14512,641.0,город Екатеринбург,Октябрьский район,Онежская,4к4,56.799447,60.636129,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Онежская
14513,641.0,город Екатеринбург,Октябрьский район,Малышева,84,56.835118,60.617306,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Малышева
14528,641.0,город Екатеринбург,Октябрьский район,Онежская,14а,56.798702,60.64063,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Онежская
14529,641.0,город Екатеринбург,Октябрьский район,Белинского,181,56.796998,60.637537,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14533,641.0,город Екатеринбург,Октябрьский район,Хуторская,14,56.801562,60.641254,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Хуторская
14535,641.0,город Екатеринбург,Октябрьский район,Белинского,171,56.798929,60.632809,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14536,641.0,город Екатеринбург,Октябрьский район,Онежская,4а,56.798871,60.636806,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Онежская
14537,641.0,город Екатеринбург,Октябрьский район,Белинского,177,56.798129,60.635896,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14538,641.0,город Екатеринбург,Октябрьский район,Красноармейская,76,56.8297,60.618658,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Красноармейская
14539,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,24б,56.819513,60.661364,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14549,641.0,город Екатеринбург,Октябрьский район,Базовый переулок,48,56.806079,60.647653,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Базовый переулок
14554,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,39а,56.821182,60.663103,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14555,641.0,город Екатеринбург,Октябрьский район,Мичурина,210,56.822194,60.635167,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мичурина
14557,641.0,город Екатеринбург,Октябрьский район,Бажова,170,56.828312,60.630091,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бажова
14558,641.0,город Екатеринбург,Октябрьский район,Луначарского,203,56.829262,60.62728,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14559,641.0,город Екатеринбург,Октябрьский район,Народной Воли,77,56.827729,60.627144,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Народной Воли
14560,641.0,город Екатеринбург,Октябрьский район,Народной Воли,81,56.82795,60.627793,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Народной Воли
14562,641.0,город Екатеринбург,Октябрьский район,Ткачей,18,56.818354,60.630471,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ткачей
14563,641.0,город ,Октябрьский район,Ткачей,18,56.818086,60.631002,город <br>Район: Октябрьский район<br>Улица: Ткачей
14564,641.0,город Екатеринбург,Октябрьский район,Ткачей,8,56.819287,60.63571,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ткачей
14565,641.0,город Екатеринбург,Октябрьский район,Мичурина,216,56.819452,60.636252,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мичурина
14567,641.0,город Екатеринбург,Октябрьский район,Ткачей,10,56.818722,60.635415,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ткачей
14568,641.0,город Екатеринбург,Октябрьский район,Восточная,232,56.819717,60.639297,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Восточная
14575,641.0,город ,Октябрьский район,Большакова,16а,56.821675,60.633393,город <br>Район: Октябрьский район<br>Улица: Большакова
14577,641.0,город Екатеринбург,Октябрьский район,Мичурина,231,56.822107,60.637647,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мичурина
14580,641.0,город Екатеринбург,Октябрьский район,Большакова,16,56.821241,60.633574,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Большакова
14585,641.0,город Екатеринбург,Октябрьский район,Народной Воли,64к3,56.826355,60.632636,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Народной Воли
14586,641.0,город Екатеринбург,Октябрьский район,Луначарского,185Д,56.831226,60.625881,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14588,641.0,город Екатеринбург,Октябрьский район,Большакова,20,56.82081,60.629619,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Большакова
14590,641.0,город Екатеринбург,Октябрьский район,Декабристов,3,56.825287,60.636727,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Декабристов
14601,641.0,город Екатеринбург,Октябрьский район,Тверитина,16,56.823964,60.634053,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Тверитина
14603,641.0,город Екатеринбург,Октябрьский район,Тверитина,17,56.821839,60.6308,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Тверитина
14605,641.0,город Екатеринбург,Октябрьский район,Тверитина,13,56.822157,60.633513,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Тверитина
14607,641.0,город Екатеринбург,Октябрьский район,Декабристов,27,56.824531,60.627474,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Декабристов
14608,641.0,город Екатеринбург,Октябрьский район,Народной Воли,103,56.829603,60.634065,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Народной Воли
14619,641.0,город Екатеринбург,Октябрьский район,Луганская,6,56.802148,60.63483,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луганская
14620,641.0,город Екатеринбург,Октябрьский район,Белинского,169а,56.802306,60.630908,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14622,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,41,56.821049,60.663569,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14623,641.0,город Екатеринбург,Октябрьский район,Главная,26,56.779349,60.877535,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Главная
14624,641.0,город Екатеринбург,Октябрьский район,Карельская,76,56.791987,60.771636,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Карельская
14626,641.0,город Екатеринбург,Октябрьский район,Луганская,2,56.803213,60.633212,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луганская
14627,641.0,город Екатеринбург,Октябрьский район,Мичурина,99,56.835869,60.632172,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мичурина
14628,641.0,город Екатеринбург,Октябрьский район,Мамина-Сибиряка,130,56.83085,60.620574,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мамина-Сибиряка
14629,641.0,город Екатеринбург,Октябрьский район,Авиаторов,12,56.759231,60.810812,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Авиаторов
14631,641.0,город Екатеринбург,Октябрьский район,Латвийская,59,56.79785,60.762109,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14634,641.0,город Екатеринбург,Октябрьский район,Латвийская,36,56.793939,60.76979,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14635,641.0,город Екатеринбург,Октябрьский район,Саввы Белых,16,56.80153,60.636383,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Саввы Белых
14637,641.0,город Екатеринбург,Октябрьский район,Большакова,17,56.819737,60.631877,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Большакова
14642,641.0,город Екатеринбург,Октябрьский район,Большакова,16,56.821742,60.633937,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Большакова
14644,641.0,город Екатеринбург,Октябрьский район,Белинского,169Б,56.800085,60.631627,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14646,641.0,город Екатеринбург,Октябрьский район,Большакова,9,56.820205,60.635819,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Большакова
14649,641.0,город Екатеринбург,Октябрьский район,Луначарского,171,56.834786,60.623004,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14651,641.0,город Екатеринбург,Октябрьский район,Луначарского,218,56.823971,60.625456,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14653,641.0,город Екатеринбург,Октябрьский район,Восточная,62,56.839592,60.631716,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Восточная
14658,641.0,город Екатеринбург,Октябрьский район,Луначарского,210А,56.828065,60.624141,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14660,641.0,город Екатеринбург,Октябрьский район,Сони Морозовой,167,56.833395,60.62648,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сони Морозовой
14662,641.0,город Екатеринбург,Октябрьский район,Мамина-Сибиряка,193,56.830941,60.621459,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мамина-Сибиряка
14664,641.0,город Екатеринбург,Октябрьский район,Белинского,173а,56.798854,60.634666,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Белинского
14665,641.0,город Екатеринбург,Октябрьский район,Латвийская,37,56.794607,60.767065,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14666,641.0,город Екатеринбург,Октябрьский район,Латвийская,45,56.795581,60.766481,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14668,641.0,город Екатеринбург,Октябрьский район,Авиаторов,2/1,56.762317,60.81169,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Авиаторов
14669,641.0,город Екатеринбург,Октябрьский район,Ф. Энгельса,38,56.83404,60.62515,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ф. Энгельса
14671,641.0,город Екатеринбург,Октябрьский район,Куйбышева,48/7,56.828758,60.62001,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Куйбышева
14672,641.0,город Екатеринбург,Октябрьский район,Декабристов,51,56.823635,60.619458,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Декабристов
14674,641.0,город Екатеринбург,Октябрьский район,Саввы Белых,35,56.802776,60.637951,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Саввы Белых
14676,641.0,город Екатеринбург,Октябрьский район,Трактовая,2,56.777996,60.798243,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Трактовая
14677,641.0,город Екатеринбург,Октябрьский район,Сони Морозовой,190,56.8324,60.625622,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сони Морозовой
14679,641.0,город Екатеринбург,Октябрьский район,Малышева,114,56.83699,60.629747,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Малышева
14681,641.0,город Екатеринбург,Октябрьский район,Декабристов,16/18л,56.825024,60.620767,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Декабристов
14687,641.0,город Екатеринбург,Октябрьский район,Бажова,164,56.83056,60.6295,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бажова
14696,641.0,город Екатеринбург,Октябрьский район,Бажова,122,56.838031,60.625096,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бажова
14703,641.0,город Екатеринбург,Октябрьский район,Большакова,20,56.820647,60.630155,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Большакова
14711,641.0,город Екатеринбург,Октябрьский район,Большакова,21,56.819948,60.629194,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Большакова
14715,641.0,город Екатеринбург,Октябрьский район,Латвийская,2,56.787714,60.782499,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14716,641.0,город Екатеринбург,Октябрьский район,Мордвинский пер.,3,56.801057,60.633786,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Мордвинский пер.
14718,641.0,город Екатеринбург,Октябрьский район,Спутников,11,56.757061,60.808606,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Спутников
14720,641.0,город Екатеринбург,Октябрьский район,Авиаторов,10,56.761819,60.813318,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Авиаторов
14722,641.0,город Екатеринбург,Октябрьский район,Бахчиванджи,19/5,56.754805,60.821353,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бахчиванджи
14731,641.0,город Екатеринбург,Октябрьский район,Ялунинская,2,56.784677,60.734912,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ялунинская
14733,641.0,город Екатеринбург,Октябрьский район,Большакова,21,56.820301,60.630213,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Большакова
14734,641.0,город Екатеринбург,Октябрьский район,Анны Бычковой,12,56.828275,60.670143,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Анны Бычковой
14740,641.0,город Екатеринбург,Октябрьский район,Трактовая,6,56.777001,60.799702,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Трактовая
14742,641.0,город Исток,Октябрьский район,Главная,18а,56.783112,60.880853,город Исток<br>Район: Октябрьский район<br>Улица: Главная
14743,641.0,город Екатеринбург,Октябрьский район,Онежская,9,56.800758,60.636567,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Онежская
14745,641.0,город Екатеринбург,Октябрьский район,Прибалтийская,33,56.794446,60.77614,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Прибалтийская
14747,641.0,город Екатеринбург,Октябрьский район,Карельская,47,56.791175,60.77655,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Карельская
14748,641.0,город Исток,Октябрьский район,Главная,4,56.784499,60.883719,город Исток<br>Район: Октябрьский район<br>Улица: Главная
14749,641.0,город Екатеринбург,Октябрьский район,Бажова,189,56.829119,60.631629,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бажова
14755,641.0,город Екатеринбург,Октябрьский район,Бажова,127,56.836181,60.628087,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Бажова
14761,641.0,город Екатеринбург,Октябрьский район,Онежская,12,56.799591,60.638553,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Онежская
14762,641.0,город Екатеринбург,Октябрьский район,Карла Либкнехта,8,56.836576,60.61313,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Карла Либкнехта
14763,641.0,город Екатеринбург,Октябрьский район,Красноармейская,2А,56.83847,60.613624,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Красноармейская
14764,641.0,город Екатеринбург,Октябрьский район,Ленина,46,56.838814,60.61416,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ленина
14768,641.0,город Екатеринбург,Октябрьский район,Красноармейская,10,56.837307,60.614541,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Красноармейская
14780,641.0,город Екатеринбург,Октябрьский район,Луначарского,134Б,56.838995,60.619536,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14781,641.0,город Екатеринбург,Октябрьский район,Аграрная,49,56.777285,60.828344,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Аграрная
14782,641.0,город Екатеринбург,Октябрьский район,Путевка,,56.813633,60.694625,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Путевка
14783,641.0,город Екатеринбург,Октябрьский район,Койвинский,4,56.824136,60.693994,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Койвинский
14784,641.0,город Екатеринбург,Октябрьский район,Латвийская,24,56.794953,60.769985,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Латвийская
14785,641.0,город Екатеринбург,Октябрьский район,"Сибирский тракт, 12 км",,56.778708,60.742827,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт, 12 км"
14787,641.0,город Екатеринбург,Октябрьский район,"Сибирский тракт, 16 км",,56.76849,60.797814,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт, 16 км"
14788,641.0,город Екатеринбург,Октябрьский район,"Сибирский тракт, 7 км",,56.808536,60.694185,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт, 7 км"
14789,641.0,город Екатеринбург,Октябрьский район,Трактовая,5,56.779628,60.796092,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Трактовая
14791,641.0,город Екатеринбург,Октябрьский район,С/т 40 лет Октября,,56.77665,60.73946,город Екатеринбург<br>Район: Октябрьский район<br>Улица: С/т 40 лет Октября
14792,641.0,город Екатеринбург,Октябрьский район,Онежская,14а,56.798808,60.639971,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Онежская
14793,641.0,город Екатеринбург,Октябрьский район,"Кольцово, 3 км",,56.752747,60.781582,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Кольцово, 3 км"
14794,641.0,город Екатеринбург,Октябрьский район,Территория ЛЭП-110 в р-не Ново-Свердловской ТЭЦ,,56.8308,60.7631,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Территория ЛЭП-110 в р-не Ново-Свердловской ТЭЦ
14796,641.0,город Екатеринбург,Октябрьский район,Яскина,12,56.47,60.45,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Яскина
14797,641.0,город Екатеринбург,Октябрьский район,"3 км Севернее станции ""Арамиль""",,56.714,60.9005,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: 3 км Севернее станции ""Арамиль"""
14799,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,25,56.824793,60.654683,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14802,641.0,город Екатеринбург,Октябрьский район,Карельская,52,56.791998,60.77873,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Карельская
14803,641.0,город Екатеринбург,Октябрьский район,4 ем Северо-Восточнее п. Исток,,56.806432,60.925018,город Екатеринбург<br>Район: Октябрьский район<br>Улица: 4 ем Северо-Восточнее п. Исток
14805,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,28а,56.817962,60.657356,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14806,641.0,город Екатеринбург,Октябрьский район,"Автодорога Тюменский тракт, 15 км",,56.800644,60.808876,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Автодорога Тюменский тракт, 15 км"
14808,641.0,город Екатеринбург,Октябрьский район,Р-н Ново-Свердловской ТЭЦ,,56.830446,60.754075,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Р-н Ново-Свердловской ТЭЦ
14810,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,34а,56.818085,60.667597,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14812,641.0,город Екатеринбург,Октябрьский район,Розы Люксембург,9/11,56.833334,60.613158,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Розы Люксембург
14814,641.0,город Екатеринбург,Октябрьский район,"Сибирский тракт, 14км",12а,56.777893,60.782348,"город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт, 14км"
14816,641.0,город Екатеринбург,Октябрьский район,Ткачей,16а,56.81811,60.63156,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Ткачей
14817,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,43,56.822056,60.664921,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
14818,641.0,город Екатеринбург,Октябрьский район,Луначарского,177в,56.832356,60.623648,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Луначарского
14819,641.0,город Екатеринбург,Октябрьский район,Сибирский тракт,79,56.813402,60.70579,город Екатеринбург<br>Район: Октябрьский район<br>Улица: Сибирский тракт
