,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
11875,641.0,город Екатеринбург,Ленинский район,8 Марта,12В,56.833371,60.5993,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11876,641.0,город Екатеринбург,Ленинский район,Вайнера,13,56.833097,60.597224,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вайнера
11877,641.0,город Екатеринбург,Ленинский район,8 марта,16Б,56.832315,60.598146,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 марта
11878,641.0,город Екатеринбург,Ленинский район,Вайнера,17,56.831747,60.597669,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вайнера
11879,641.0,город Екатеринбург,Ленинский район,Радищева,6А,56.83181,60.598536,город Екатеринбург<br>Район: Ленинский район<br>Улица: Радищева
11880,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,12а,56.805003,60.549683,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
11882,641.0,город Екатеринбург,Ленинский район,Степана Разина,16,56.820967,60.607893,город Екатеринбург<br>Район: Ленинский район<br>Улица: Степана Разина
11883,641.0,город Екатеринбург,Ленинский район,Куйбышева,55б,56.827228,60.599212,город Екатеринбург<br>Район: Ленинский район<br>Улица: Куйбышева
11884,641.0,город Екатеринбург,Ленинский район,8 марта,46,56.827816,60.59885,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 марта
11888,641.0,город Екатеринбург,Ленинский район,8 Марта,18а,56.832499,60.598944,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11889,641.0,город Екатеринбург,Ленинский район,Громова,144,56.799682,60.55814,город Екатеринбург<br>Район: Ленинский район<br>Улица: Громова
11892,641.0,город Екатеринбург,Ленинский район,Громова,134к1,56.802021,60.56071,город Екатеринбург<br>Район: Ленинский район<br>Улица: Громова
11894,641.0,город Екатеринбург,Ленинский район,Громова,140,56.80079,60.55851,город Екатеринбург<br>Район: Ленинский район<br>Улица: Громова
11896,641.0,город Екатеринбург,Ленинский район,Академика Бардина,5к2,56.807363,60.549561,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11897,641.0,город Екатеринбург,Ленинский район,Малышева,46,56.834064,60.602885,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
11898,641.0,город Екатеринбург,Ленинский район,Малышева,36,56.833215,60.597384,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
11899,641.0,город Екатеринбург,Ленинский район,Чапаева,16,56.817569,60.61294,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чапаева
11900,641.0,город Екатеринбург,Ленинский район,Степана Разина,24,56.819288,60.607651,город Екатеринбург<br>Район: Ленинский район<br>Улица: Степана Разина
11901,641.0,город Екатеринбург,Ленинский район,Серафимы Дерябиной,51,56.806152,60.544104,город Екатеринбург<br>Район: Ленинский район<br>Улица: Серафимы Дерябиной
11903,641.0,город Екатеринбург,Ленинский район,Серафимы Дерябиной,53А,56.804562,60.544253,город Екатеринбург<br>Район: Ленинский район<br>Улица: Серафимы Дерябиной
11904,641.0,город Екатеринбург,Ленинский район,Академика Бардина,15,56.805522,60.556237,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11923,641.0,город Екатеринбург,Ленинский район,Академика Бардина,7/2,56.806667,60.551219,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11925,641.0,город Екатеринбург,Ленинский район,Степана Разина,29,56.820431,60.609753,город Екатеринбург<br>Район: Ленинский район<br>Улица: Степана Разина
11927,641.0,город Екатеринбург,Ленинский район,Чкалова,141,56.798649,60.564733,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
11930,641.0,город Екатеринбург,Ленинский район,Чапаева,16,56.816822,60.613246,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чапаева
11931,641.0,город Екатеринбург,Ленинский район,Волгоградская,43,56.803025,60.576783,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11932,641.0,город Екатеринбург,Ленинский район,Фурманова,46,56.816998,60.612339,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фурманова
11934,641.0,город екатеринбург,Ленинский район,8 Марта,97,56.8142,60.608761,город екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11948,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,8,56.803426,60.546352,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
11950,641.0,город Екатеринбург,Ленинский район,Чкалова,1,56.814552,60.583751,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
11951,641.0,город Екатеринбург,Ленинский район,Шаумяна,80,56.813099,60.577769,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шаумяна
11952,641.0,город Екатеринбург,Ленинский район,Шаумяна,82,56.814241,60.572415,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шаумяна
11954,641.0,город Екатеринбург,Ленинский район,Волгоградская,27,56.798961,60.592955,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11955,641.0,город Екатеринбург,Ленинский район,Ясная,1к.7,56.815303,60.584591,город Екатеринбург<br>Район: Ленинский район<br>Улица: Ясная
11957,641.0,город Екатеринбург,Ленинский район,Щорса,54,56.810267,60.6201,город Екатеринбург<br>Район: Ленинский район<br>Улица: Щорса
11966,641.0,город Екатеринбург,Ленинский район,Чапаева,53,56.811133,60.615859,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чапаева
11967,641.0,город Екатеринбург,Ленинский район,Степана Разина,51,56.814657,60.612086,город Екатеринбург<br>Район: Ленинский район<br>Улица: Степана Разина
11968,641.0,город Екатеринбург,Ленинский район,Степана Разина,56,56.814539,60.610003,город Екатеринбург<br>Район: Ленинский район<br>Улица: Степана Разина
11970,641.0,город Екатеринбург,Ленинский район,Волгоградская,29,56.798928,60.590214,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
11972,641.0,город Екатеринбург,Ленинский район,8 Марта,49,56.82411,60.605502,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
11973,641.0,город Екатеринбург,Ленинский район,Мостовая,17а,56.764035,60.547308,город Екатеринбург<br>Район: Ленинский район<br>Улица: Мостовая
11974,641.0,город Екатеринбург,Ленинский район,Советских Женщин,48,56.803177,60.583225,город Екатеринбург<br>Район: Ленинский район<br>Улица: Советских Женщин
11975,641.0,город Екатеринбург,Ленинский район,Городская,20,56.765863,60.565645,город Екатеринбург<br>Район: Ленинский район<br>Улица: Городская
11976,641.0,город Екатеринбург,Ленинский район,Чкалова,17,56.812742,60.580808,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
11977,641.0,город Екатеринбург,Ленинский район,Чкалова,4,56.812989,60.579539,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
11978,641.0,город Екатеринбург,Ленинский район,Хасановская,14,56.810377,60.588484,город Екатеринбург<br>Район: Ленинский район<br>Улица: Хасановская
11979,641.0,город Екатеринбург,Ленинский район,Ясная,1 к. 1,56.815085,60.588411,город Екатеринбург<br>Район: Ленинский район<br>Улица: Ясная
11980,641.0,город Екатеринбург,Ленинский район,Ясная,1к1,56.815232,60.587659,город Екатеринбург<br>Район: Ленинский район<br>Улица: Ясная
11982,641.0,город Екатеринбург,Ленинский район,Амундсена,24,56.804026,60.588305,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
11983,641.0,город Екатеринбург,Ленинский район,Чкалова,5,56.813217,60.581555,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
11984,641.0,город Екатеринбург,Ленинский район,Фурманова,123,56.812565,60.586811,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фурманова
11985,641.0,город ,Ленинский район,Фурманова,127,56.811838,60.584022,город <br>Район: Ленинский район<br>Улица: Фурманова
11987,641.0,город Екатеринбург,Ленинский район,Иркутская,51,56.810201,60.582186,город Екатеринбург<br>Район: Ленинский район<br>Улица: Иркутская
11988,641.0,город Екатеринбург,Ленинский район,Советских Женщин,2,56.809179,60.59052,город Екатеринбург<br>Район: Ленинский район<br>Улица: Советских Женщин
11989,641.0,город Екатеринбург,Ленинский район,Авиационная,4,56.80154,60.599541,город Екатеринбург<br>Район: Ленинский район<br>Улица: Авиационная
11990,641.0,город Екатеринбург,Ленинский район,Печатников,14,56.80143,60.589535,город Екатеринбург<br>Район: Ленинский район<br>Улица: Печатников
11991,641.0,город Екатеринбург,Ленинский район,Расковой,23,56.801665,60.589431,город Екатеринбург<br>Район: Ленинский район<br>Улица: Расковой
11992,641.0,город Екатеринбург,Ленинский район,Островского,5,56.799746,60.596791,город Екатеринбург<br>Район: Ленинский район<br>Улица: Островского
11993,641.0,город Екатеринбург,Ленинский район,Академика Бардина,11/1,56.806592,60.553668,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
11997,641.0,город Екатеринбург,Ленинский район,Айвазовского,53В,56.802799,60.599583,город Екатеринбург<br>Район: Ленинский район<br>Улица: Айвазовского
11999,641.0,город Екатеринбург,Ленинский район,Мостовая,55с1,56.764908,60.548479,город Екатеринбург<br>Район: Ленинский район<br>Улица: Мостовая
12000,641.0,город Екатеринбург,Ленинский район,Городская,2б,56.759472,60.562888,город Екатеринбург<br>Район: Ленинский район<br>Улица: Городская
12001,641.0,город Екатеринбург,Ленинский район,Сакко и Ванцетти,61,56.832237,60.590285,город Екатеринбург<br>Район: Ленинский район<br>Улица: Сакко и Ванцетти
12003,641.0,город Екатеринбург,Ленинский район,Малышева,8,56.831906,60.586125,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
12004,641.0,город Екатеринбург,Ленинский район,Вайнера,54,56.828694,60.596068,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вайнера
12005,641.0,город Екатеринбург,Ленинский район,Серова,36,56.805821,60.597988,город Екатеринбург<br>Район: Ленинский район<br>Улица: Серова
12006,641.0,город Екатеринбург,Ленинский район,Расковой,19,56.801474,60.590776,город Екатеринбург<br>Район: Ленинский район<br>Улица: Расковой
12007,641.0,город Екатеринбург,Ленинский район,Вайнера,40,56.831523,60.595307,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вайнера
12008,641.0,город Екатеринбург,Ленинский район,Предельная,17в,56.763444,60.56888,город Екатеринбург<br>Район: Ленинский район<br>Улица: Предельная
12009,641.0,город Екатеринбург,Ленинский район,Московская,77,56.826544,60.587028,город Екатеринбург<br>Район: Ленинский район<br>Улица: Московская
12010,641.0,город Екатеринбург,Ленинский район,Белинского,140/2,56.813264,60.618596,город Екатеринбург<br>Район: Ленинский район<br>Улица: Белинского
12012,641.0,город Екатеринбург,Ленинский район,Сакко и Ванцетти,111А,56.827574,60.592696,город Екатеринбург<br>Район: Ленинский район<br>Улица: Сакко и Ванцетти
12013,641.0,город Екатеринбург,Ленинский район,Сакко и Ванцетти,100,56.827261,60.590851,город Екатеринбург<br>Район: Ленинский район<br>Улица: Сакко и Ванцетти
12014,641.0,город Екатеринбург,Ленинский район,Машинная,12,56.811698,60.627412,город Екатеринбург<br>Район: Ленинский район<br>Улица: Машинная
12021,641.0,город Екатеринбург,Ленинский район,Хохрякова,29А,56.832263,60.594336,город Екатеринбург<br>Район: Ленинский район<br>Улица: Хохрякова
12022,641.0,город Екатеринбург,Ленинский район,Сакко и Ванцетти,62/16,56.832105,60.589381,город Екатеринбург<br>Район: Ленинский район<br>Улица: Сакко и Ванцетти
12023,641.0,город Екатеринбург,Ленинский район,Степана Разина,80,56.809968,60.612051,город Екатеринбург<br>Район: Ленинский район<br>Улица: Степана Разина
12025,641.0,город Екатеринбург,Ленинский район,Малышева,10,56.832269,60.587228,город Екатеринбург<br>Район: Ленинский район<br>Улица: Малышева
12027,641.0,город Екатеринбург,Ленинский район,Степана Разина,79,56.80972,60.613617,город Екатеринбург<br>Район: Ленинский район<br>Улица: Степана Разина
12028,641.0,город Екатеринбург,Ленинский район,Радищева,28,56.830031,60.58586,город Екатеринбург<br>Район: Ленинский район<br>Улица: Радищева
12029,641.0,город Екатеринбург,Ленинский район,Радищева,33,56.828689,60.589284,город Екатеринбург<br>Район: Ленинский район<br>Улица: Радищева
12030,641.0,город Екатеринбург,Ленинский район,Хохрякова,48,56.830579,60.591728,город Екатеринбург<br>Район: Ленинский район<br>Улица: Хохрякова
12031,641.0,город Екатеринбург,Ленинский район,Куйбышева,41,56.826707,60.59663,город Екатеринбург<br>Район: Ленинский район<br>Улица: Куйбышева
12034,641.0,город Екатеринбург,Ленинский район,Хохрякова,32,56.831813,60.592249,город Екатеринбург<br>Район: Ленинский район<br>Улица: Хохрякова
12036,641.0,город Екатеринбург,Ленинский район,Вайнера,68,56.827227,60.597556,город Екатеринбург<br>Район: Ленинский район<br>Улица: Вайнера
12038,641.0,город Екатеринбург,Ленинский район,Хохрякова,27,56.832996,60.593053,город Екатеринбург<br>Район: Ленинский район<br>Улица: Хохрякова
12039,641.0,город Екатеринбург,Ленинский район,Шейнкмана,83,56.827147,60.589143,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шейнкмана
12040,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,50,56.79721,60.567394,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
12041,641.0,город Екатеринбург,Ленинский район,Амундсена,64,56.795211,60.576535,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12043,641.0,город Екатеринбург,Ленинский район,Решетникова,3,56.797446,60.574203,город Екатеринбург<br>Район: Ленинский район<br>Улица: Решетникова
12045,641.0,город Екатеринбург,Ленинский район,8 Марта,55,56.82173,60.606957,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
12057,641.0,город Екатеринбург,Ленинский район,Шейнкмана,134,56.817693,60.591147,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шейнкмана
12059,641.0,город Екатеринбург,Ленинский район,8 Марта,90,56.81649,60.605558,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
12074,641.0,город Екатеринбург,Ленинский район,Шейнкмана,124,56.819155,60.590262,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шейнкмана
12076,641.0,город Екатеринбург,Ленинский район,Шейнкмана,121,56.819258,60.592813,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шейнкмана
12078,641.0,город Екатеринбург,Ленинский район,Фурманова,122,56.814863,60.591009,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фурманова
12079,641.0,город Екатеринбург,Ленинский район,Фурманова,114а,56.815657,60.59348,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фурманова
12080,641.0,город Екатеринбург,Ленинский район,Уктусская,10,56.816058,60.600105,город Екатеринбург<br>Район: Ленинский район<br>Улица: Уктусская
12081,641.0,город Екатеринбург,Ленинский район,переулок Саперов,5,56.821433,60.603884,город Екатеринбург<br>Район: Ленинский район<br>Улица: переулок Саперов
12082,641.0,город Екатеринбург,Ленинский район,Переулок Сапёров,1,56.821329,60.601711,город Екатеринбург<br>Район: Ленинский район<br>Улица: Переулок Сапёров
12083,641.0,город Екатеринбург,Ленинский район,Декабристов,69 к1,56.821501,60.609804,город Екатеринбург<br>Район: Ленинский район<br>Улица: Декабристов
12084,641.0,город Екатеринбург,Ленинский район,переулок Университетский,11,56.823448,60.59968,город Екатеринбург<br>Район: Ленинский район<br>Улица: переулок Университетский
12085,641.0,город Екатеринбург,Ленинский район,Фурманова,103,56.813754,60.595346,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фурманова
12086,641.0,город Екатеринбург,Ленинский район,8 Марта,78В,56.819831,60.603653,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
12088,641.0,город Екатеринбург,Ленинский район,Фурманова,106/6,56.815484,60.597317,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фурманова
12090,641.0,город Екатеринбург,Ленинский район,Фурманова,66,56.81573,60.60189,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фурманова
12091,641.0,город Екатеринбург,Ленинский район,Фурманова,55,56.815132,60.606811,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фурманова
12093,641.0,город Екатеринбург,Ленинский район,Фурманова,107,56.813944,60.593131,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фурманова
12096,641.0,город Екатеринбург,Ленинский район,Шейнкмана,114,56.821437,60.5896,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шейнкмана
12098,641.0,город Екатеринбург,Ленинский район,8 Марта,78,56.819708,60.600322,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
12100,641.0,город Екатеринбург,Ленинский район,Куйбышева,32,56.826036,60.60159,город Екатеринбург<br>Район: Ленинский район<br>Улица: Куйбышева
12102,641.0,город Екатеринбург,Ленинский район,8 Марта,70,56.821633,60.603952,город Екатеринбург<br>Район: Ленинский район<br>Улица: 8 Марта
12104,641.0,город Екатеринбург,Ленинский район,Народной Воли,25,56.824607,60.594155,город Екатеринбург<br>Район: Ленинский район<br>Улица: Народной Воли
12105,641.0,город Екатеринбург,Ленинский район,Большакова,157,56.815609,60.59061,город Екатеринбург<br>Район: Ленинский район<br>Улица: Большакова
12107,641.0,город Екатеринбург,Ленинский район,Шейнкмана,100,56.824407,60.587962,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шейнкмана
12110,641.0,город Екатеринбург,Ленинский район,Шейнкмана,108,56.822281,60.589402,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шейнкмана
12112,641.0,город Екатеринбург,Ленинский район,Большакова,153,56.815726,60.592344,город Екатеринбург<br>Район: Ленинский район<br>Улица: Большакова
12114,641.0,город Екатеринбург,Ленинский район,Большакова,151,56.815871,60.592088,город Екатеринбург<br>Район: Ленинский район<br>Улица: Большакова
12115,641.0,город Екатеринбург,Ленинский район,Шейнкмана,111,56.821901,60.591406,город Екатеринбург<br>Район: Ленинский район<br>Улица: Шейнкмана
12116,641.0,город Екатеринбург,Ленинский район,Большакова,145,56.815676,60.594652,город Екатеринбург<br>Район: Ленинский район<br>Улица: Большакова
12118,641.0,город Екатеринбург,Ленинский район,Академика Постовского,8,56.794229,60.582376,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Постовского
12119,641.0,город Екатеринбург,Ленинский район,Амундсена,67,56.794166,60.58093,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12121,641.0,город ,Ленинский район,бульвар Денисова-Уральского,9А,56.795345,60.584525,город <br>Район: Ленинский район<br>Улица: бульвар Денисова-Уральского
12122,641.0,город Екатеринбург,Ленинский район,Академика Постовского,19,56.790346,60.57891,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Постовского
12124,641.0,город Екатеринбург,Ленинский район,Академика Постовского,6,56.793943,60.586416,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Постовского
12125,641.0,город Екатеринбург,Ленинский район,бульвар Денисова-Уральского,10,56.797777,60.587989,город Екатеринбург<br>Район: Ленинский район<br>Улица: бульвар Денисова-Уральского
12126,641.0,город Екатеринбург,Ленинский район,бульвар Денисова-Уральского,5,56.795934,60.587925,город Екатеринбург<br>Район: Ленинский район<br>Улица: бульвар Денисова-Уральского
12127,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,72,56.790273,60.578462,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
12129,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,70А,56.790655,60.576969,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
12131,641.0,город Екатеринбург,Ленинский район,Амундсена,71,56.794666,60.578414,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12133,641.0,город Екатеринбург,Ленинский район,Амундсена,65,56.795002,60.580362,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12134,641.0,город Екатеринбург,Ленинский район,Амундсена,65,56.79586,60.581878,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12135,641.0,город Екатеринбург,Ленинский район,Амундсена,63,56.797508,60.582672,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12136,641.0,город Екатеринбург,Ленинский район,Амундсена,61,56.797644,60.584045,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12138,641.0,город Екатеринбург,Ленинский район,Амундсена,57А,56.799169,60.584968,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12139,641.0,город Екатеринбург,Ленинский район,Волгоградская,31к4,56.797608,60.590579,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
12142,641.0,город Екатеринбург,Ленинский район,Московская,216,56.796798,60.594637,город Екатеринбург<br>Район: Ленинский район<br>Улица: Московская
12146,641.0,город Екатеринбург,Ленинский район,Бульвар Денисова-Уральского,13,56.796235,60.583273,город Екатеринбург<br>Район: Ленинский район<br>Улица: Бульвар Денисова-Уральского
12149,641.0,город Екатеринбург,Ленинский район,Волгоградская,29,56.799174,60.589726,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
12151,641.0,город Екатеринбург,Ленинский район,Московская,216Б,56.796882,60.594789,город Екатеринбург<br>Район: Ленинский район<br>Улица: Московская
12153,641.0,город Екатеринбург,Ленинский район,Амундсена,53,56.799705,60.585335,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12154,641.0,город Екатеринбург,Ленинский район,Проспект Ленина,16,56.836407,60.589104,город Екатеринбург<br>Район: Ленинский район<br>Улица: Проспект Ленина
12155,641.0,город Екатеринбург,Ленинский район,Попова,10/11,56.835662,60.592797,город Екатеринбург<br>Район: Ленинский район<br>Улица: Попова
12157,641.0,город Екатеринбург,Ленинский район,Амундсена,139,56.766028,60.54816,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12158,641.0,город Екатеринбург,Ленинский район,Волгоградская,41,56.8025,60.578111,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
12160,641.0,город Екатеринбург,Ленинский район,Хохрякова,72,56.827273,60.593556,город Екатеринбург<br>Район: Ленинский район<br>Улица: Хохрякова
12161,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,24/3,56.802497,60.549173,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
12163,641.0,город Екатеринбург,Ленинский район,Серафимы Дерябиной,45,56.807704,60.545689,город Екатеринбург<br>Район: Ленинский район<br>Улица: Серафимы Дерябиной
12164,641.0,город Екатеринбург,Ленинский район,Академика Постовского,15,56.791621,60.580553,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Постовского
12165,641.0,город Екатеринбург,Ленинский район,Большакова,129а,56.816128,60.597715,город Екатеринбург<br>Район: Ленинский район<br>Улица: Большакова
12166,641.0,город Екатеринбург,Ленинский район,Большакова,105,56.816305,60.601603,город Екатеринбург<br>Район: Ленинский район<br>Улица: Большакова
12167,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,4,56.804045,60.544323,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
12169,641.0,город Екатеринбург,Ленинский район,Академика Бардина,31,56.803315,60.562267,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
12186,641.0,город Екатеринбург,Ленинский район,Большакова,95,56.816822,60.605451,город Екатеринбург<br>Район: Ленинский район<br>Улица: Большакова
12187,641.0,город Екатеринбург,Ленинский район,Большакова,103,56.815732,60.602869,город Екатеринбург<br>Район: Ленинский район<br>Улица: Большакова
12189,641.0,город Екатеринбург,Ленинский район,Академика Бардина,9А,56.806538,60.553189,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
12191,641.0,город Екатеринбург,Ленинский район,Начдива Онуфриева,18,56.804325,60.551157,город Екатеринбург<br>Район: Ленинский район<br>Улица: Начдива Онуфриева
12192,641.0,город Екатеринбург,Ленинский район,Большакова,90,56.817824,60.594373,город Екатеринбург<br>Район: Ленинский район<br>Улица: Большакова
12193,641.0,город Екатеринбург,Ленинский район,Академика Постовского,11,56.792014,60.581549,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Постовского
12194,641.0,город Екатеринбург,Ленинский район,Академика Постовского,12А,56.792703,60.581476,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Постовского
12196,641.0,город Екатеринбург,Ленинский район,Белинского,150,56.812527,60.618797,город Екатеринбург<br>Район: Ленинский район<br>Улица: Белинского
12198,641.0,город Екатеринбург,Ленинский район,Амундсена,135,56.767334,60.546242,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12199,641.0,город Екатеринбург,Ленинский район,Чкалова,127,56.800011,60.566741,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
12201,641.0,город Екатеринбург,Ленинский район,Краснолесья,47,56.784072,60.536842,город Екатеринбург<br>Район: Ленинский район<br>Улица: Краснолесья
12203,641.0,город Екатеринбург,Ленинский район,Академика Бардина,25,56.804318,60.559317,город Екатеринбург<br>Район: Ленинский район<br>Улица: Академика Бардина
12209,641.0,город Екатеринбург,Ленинский район,Полянка,1,56.775774,60.547521,город Екатеринбург<br>Район: Ленинский район<br>Улица: Полянка
12210,641.0,город Екатеринбург,Ленинский район,Амундсена,120/1,56.772435,60.542672,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12213,641.0,город Екатеринбург,Ленинский район,Чкалова,129,56.800981,60.567514,город Екатеринбург<br>Район: Ленинский район<br>Улица: Чкалова
12215,641.0,город Екатеринбург,Ленинский район,Щорса,94,56.808822,60.606904,город Екатеринбург<br>Район: Ленинский район<br>Улица: Щорса
12217,641.0,город Екатеринбург,Ленинский район,Амундсена,74,56.792976,60.573378,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12218,641.0,город Екатеринбург,Ленинский район,Онуфриева,58,56.793922,60.571157,город Екатеринбург<br>Район: Ленинский район<br>Улица: Онуфриева
12219,641.0,город Екатеринбург,Ленинский район,Онуфриева,38А,56.800044,60.554795,город Екатеринбург<br>Район: Ленинский район<br>Улица: Онуфриева
12221,641.0,город Екатеринбург,Ленинский район,Решетникова,7,56.795074,60.570749,город Екатеринбург<br>Район: Ленинский район<br>Улица: Решетникова
12223,641.0,город Екатеринбург,Ленинский район,Громова,140,56.801784,60.55553,город Екатеринбург<br>Район: Ленинский район<br>Улица: Громова
12225,641.0,город Екатеринбург,Ленинский район,Онуфриева,28А,56.801811,60.550378,город Екатеринбург<br>Район: Ленинский район<br>Улица: Онуфриева
12226,641.0,город Екатеринбург,Ленинский район,Фурманова,32,56.817512,60.615451,город Екатеринбург<br>Район: Ленинский район<br>Улица: Фурманова
12229,641.0,город Екатеринбург,Ленинский район,пр. Решетникова,16,56.796784,60.570952,город Екатеринбург<br>Район: Ленинский район<br>Улица: пр. Решетникова
12231,641.0,город Екатеринбург,Ленинский район,Куйбышева,57,56.827331,60.601025,город Екатеринбург<br>Район: Ленинский район<br>Улица: Куйбышева
12234,641.0,город Екатеринбург,Ленинский район,Волгоградская,37,56.801082,60.582238,город Екатеринбург<br>Район: Ленинский район<br>Улица: Волгоградская
12236,641.0,город Екатеринбург,Ленинский район,Воеводина,4,56.835555,60.601756,город Екатеринбург<br>Район: Ленинский район<br>Улица: Воеводина
12238,641.0,город Екатеринбург,Ленинский район,Амундсена,73,56.793307,60.576666,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12240,641.0,город Екатеринбург,Ленинский район,Амундсена,58/2,56.799336,60.578928,город Екатеринбург<br>Район: Ленинский район<br>Улица: Амундсена
12242,641.0,город Екатеринбург,Ленинский район,Ул. Фрунзе,18,56.814693,60.618414,город Екатеринбург<br>Район: Ленинский район<br>Улица: Ул. Фрунзе
