,Код,Наименование,Район,Улица,Дом,Широта,Долгота,text
17706,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,45Б,56.902228,60.611053,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17707,641.0,город Екатеринбург,Орджоникидзевский район,Парниковая,22,56.911068,60.617977,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Парниковая
17708,641.0,город Екатеринбург,Орджоникидзевский район,Фрезеровщиков,25к2,56.902819,60.622817,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Фрезеровщиков
17710,641.0,город Екатеринбург,Орджоникидзевский район,Фрезеровщиков,27,56.902079,60.621333,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Фрезеровщиков
17712,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,103,56.910635,60.61911,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17713,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,68,56.899715,60.615788,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17714,641.0,город Екатеринбург,Орджоникидзевский район,Стачек,70,56.899555,60.618179,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Стачек
17715,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,62,56.896,60.616242,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17719,641.0,город Екатеринбург,Орджоникидзевский район,Красных Командиров,21,56.897357,60.625876,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Красных Командиров
17720,641.0,город Екатеринбург,Орджоникидзевский район,Старых Большевиков,77,56.899378,60.618837,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых Большевиков
17722,641.0,город Екатеринбург,Орджоникидзевский район,Старых большевиков,50,56.897948,60.625427,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых большевиков
17723,641.0,город Екатеринбург,Орджоникидзевский район,Старых большевиков,54а,56.90002,60.623598,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых большевиков
17725,641.0,город Екатеринбург,Орджоникидзевский район,Фрезеровщиков,28,56.901003,60.624739,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Фрезеровщиков
17726,641.0,город Екатеринбург,Орджоникидзевский район,Старых большевиков,73,56.896952,60.622002,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых большевиков
17728,641.0,город Екатеринбург,Орджоникидзевский район,Старых большевиков,75,56.89833,60.620651,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых большевиков
17730,641.0,город Екатеринбург,Орджоникидзевский район,Стачек,44,56.89524,60.621103,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Стачек
17732,641.0,город Екатеринбург,Орджоникидзевский район,Стачек,59,56.896885,60.617863,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Стачек
17734,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,61,56.899955,60.626383,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17736,641.0,город Екатеринбург,Орджоникидзевский район,Электриков,24,56.883447,60.618325,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Электриков
17737,641.0,город Екатеринбург,Орджоникидзевский район,Электриков,29,56.884257,60.617126,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Электриков
17738,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,20,56.900664,60.591398,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17739,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,18,56.900097,60.59039,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17740,641.0,город Екатеринбург,Орджоникидзевский район,Победы,65б,56.901783,60.586838,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Победы
17741,641.0,город Екатеринбург,Орджоникидзевский район,Стачек,34А,56.892453,60.624272,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Стачек
17742,641.0,город Екатеринбург,Орджоникидзевский район,Бабушкина,20,56.888757,60.623368,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бабушкина
17744,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,22,56.894797,60.633942,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17745,641.0,город Екатеринбург,Орджоникидзевский район,Таганская,6А,56.897245,60.643195,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Таганская
17747,641.0,город Екатеринбург,Орджоникидзевский район,Баумана,58,56.895861,60.640449,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Баумана
17751,641.0,город Екатеринбург,Орджоникидзевский район,Баумана,49а,56.89683,60.639457,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Баумана
17752,641.0,город Екатеринбург,Орджоникидзевский район,Донская,31,56.895974,60.636121,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Донская
17753,641.0,город Екатеринбург,Орджоникидзевский район,Старых Большевиков,16А,56.891338,60.632097,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых Большевиков
17755,641.0,город Екатеринбург,Орджоникидзевский район,Баумана,31А,56.894765,60.631602,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Баумана
17756,641.0,город Екатеринбург,Орджоникидзевский район,Баумана,35,56.894173,60.632809,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Баумана
17757,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,83,56.897876,60.646438,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17758,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,39,56.893437,60.638697,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17760,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,33,56.892482,60.637707,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17761,641.0,город Екатеринбург,Орджоникидзевский район,Стахановская,24/2,56.894622,60.599834,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Стахановская
17762,641.0,город Екатеринбург,Орджоникидзевский район,Стахановская,20,56.893612,60.599061,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Стахановская
17763,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,37,56.893612,60.601035,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17764,641.0,город Екатеринбург,Орджоникидзевский район,Стахановская,29,56.894987,60.596963,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Стахановская
17765,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,2ак1,56.8707,60.666539,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17767,641.0,город Екатеринбург,Орджоникидзевский район,Промышленный проезд,12,56.878847,60.674135,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Промышленный проезд
17768,641.0,город Екатеринбург,Орджоникидзевский район,Промышленный проезд,3А,56.875914,60.668362,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Промышленный проезд
17769,641.0,город Екатеринбург,Орджоникидзевский район,Промышленный проезд,1,56.872328,60.665198,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Промышленный проезд
17770,641.0,город Екатеринбург,Орджоникидзевский район,Верстовая,2,56.955749,60.679762,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Верстовая
17771,641.0,город Екатеринбург,Орджоникидзевский район,Старых большевиков,36/38,56.896337,60.627313,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых большевиков
17772,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,23а,56.895307,60.63198,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17773,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,15а,56.892873,60.634565,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17775,641.0,город Екатеринбург,Орджоникидзевский район,Лобкова,30,56.896251,60.629982,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Лобкова
17777,641.0,город Екатеринбург,Орджоникидзевский район,Верстовая,3,56.957378,60.678013,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Верстовая
17778,641.0,город Екатеринбург,Орджоникидзевский район,Энтузиастов,26а,56.894236,60.629087,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Энтузиастов
17781,641.0,город Екатеринбург,Орджоникидзевский район,Сибирка,28,56.956839,60.68131,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Сибирка
17782,641.0,город Екатеринбург,Орджоникидзевский район,Лунная,13,56.958387,60.675129,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Лунная
17783,641.0,город Екатеринбург,Орджоникидзевский район,Старых Большевиков,32,56.895152,60.627251,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых Большевиков
17785,641.0,город Екатеринбург,Орджоникидзевский район,Старых Большевиков,15,56.89015,60.629045,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Старых Большевиков
17787,641.0,город Екатеринбург,Орджоникидзевский район,Баумана,27А,56.892235,60.627143,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Баумана
17790,641.0,город Екатеринбург,Орджоникидзевский район,Красных Командиров,12,56.893242,60.617933,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Красных Командиров
17793,641.0,город Екатеринбург,Орджоникидзевский район,Чуцкаева,5а,56.932008,60.617846,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Чуцкаева
17795,641.0,город Екатеринбург,Орджоникидзевский район,Бабушкина,30а,56.891662,60.621097,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бабушкина
17797,641.0,город ,Орджоникидзевский район,Баумана,24а,56.890782,60.628113,город <br>Район: Орджоникидзевский район<br>Улица: Баумана
17799,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,7,56.888305,60.624596,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17801,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,55Б,56.903437,60.591036,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17802,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,58,56.904275,60.58859,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17803,641.0,город Екатеринбург,Орджоникидзевский район,40 лет Октября,86,56.902682,60.598965,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 40 лет Октября
17804,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,110,56.907743,60.592861,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17805,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,58,56.905556,60.598059,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17806,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,58а,56.906275,60.597881,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17807,641.0,город Екатеринбург,Орджоникидзевский район,40 лет Октября,63,56.903268,60.596511,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 40 лет Октября
17808,641.0,город Екатеринбург,Орджоникидзевский район,Индустрии,57/1,56.904005,60.602029,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Индустрии
17809,641.0,город Екатеринбург,Орджоникидзевский район,Индустрии,57/2,56.904886,60.602327,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Индустрии
17810,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,50,56.904044,60.601902,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17811,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,91,56.904313,60.596723,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17812,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,56к2,56.904988,60.600661,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17813,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,34,56.891758,60.596765,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17814,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,28,56.891019,60.596963,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17815,641.0,город Екатеринбург,Орджоникидзевский район,Калинина,35,56.893471,60.595068,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Калинина
17816,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,40А,56.893108,60.592488,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17817,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,42,56.893117,60.592123,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17818,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,27,56.8913,60.5982,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17821,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,33,56.89205,60.599227,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17822,641.0,город Екатеринбург,Орджоникидзевский район,22-го Партсъезда,3,56.885697,60.580972,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 22-го Партсъезда
17823,641.0,город Екатеринбург,Орджоникидзевский район,Орджоникидзе,10,56.89074,60.591633,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Орджоникидзе
17824,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,11,56.889193,60.595621,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17825,641.0,город Екатеринбург,Орджоникидзевский район,Стахановская,8,56.890354,60.59453,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Стахановская
17826,641.0,город Екатеринбург,Орджоникидзевский район,Орджоникидзе,4А,56.888045,60.59347,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Орджоникидзе
17827,641.0,город Екатеринбург,Орджоникидзевский район,22-го Партсъезда,8а,56.887448,60.579567,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 22-го Партсъезда
17828,641.0,город Екатеринбург,Орджоникидзевский район,Бульвар Культуры,5,56.886976,60.58513,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бульвар Культуры
17829,641.0,город Екатеринбург,Орджоникидзевский район,Хмелёва,6,56.88747,60.5838,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Хмелёва
17830,641.0,город Екатеринбург,Орджоникидзевский район,бульвар Культуры,15,56.88835,60.581861,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: бульвар Культуры
17831,641.0,город Екатеринбург,Орджоникидзевский район,Войкова,156,56.904674,60.643942,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Войкова
17833,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,8,56.891159,60.638709,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17834,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,42а,56.8921,60.640114,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17836,641.0,город Екатеринбург,Орджоникидзевский район,переулок Замятина,39А,56.900517,60.647453,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: переулок Замятина
17837,641.0,город Екатеринбург,Орджоникидзевский район,переулок Замятина,38к1,56.901232,60.651293,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: переулок Замятина
17839,641.0,город Екатеринбург,Орджоникидзевский район,переулок Замятина,36к2,56.900645,60.65022,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: переулок Замятина
17840,641.0,город Екатеринбург,Орджоникидзевский район,Даниловская,2Г,56.896814,60.647189,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Даниловская
17841,641.0,город Екатеринбург,Орджоникидзевский район,Ползунова,34Ж,56.901537,60.645495,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ползунова
17842,641.0,город Екатеринбург,Орджоникидзевский район,Ползунова,34,56.901831,60.643725,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ползунова
17843,641.0,город Екатеринбург,Орджоникидзевский район,Ползунова,1А,56.897767,60.64784,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ползунова
17844,641.0,город Екатеринбург,Орджоникидзевский район,Хмелёва,18,56.88878,60.580352,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Хмелёва
17845,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,30Б,56.890777,60.63641,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17847,641.0,город Екатеринбург,Орджоникидзевский район,Калиновский переулок,5,56.885906,60.627107,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Калиновский переулок
17849,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,72,56.902389,60.615903,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17851,641.0,город Екатеринбург,Орджоникидзевский район,Кировоградская,17,56.89326,60.587952,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировоградская
17852,641.0,город Екатеринбург,Орджоникидзевский район,переулок Дружбы,4,56.891183,60.589589,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: переулок Дружбы
17853,641.0,город Екатеринбург,Орджоникидзевский район,40 лет Октября,32а,56.89138,60.584745,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 40 лет Октября
17854,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,80/3,56.904043,60.616895,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17856,641.0,город Екатеринбург,Орджоникидзевский район,Красных Партизан,3,56.888383,60.58928,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Красных Партизан
17857,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,31,56.884114,60.582998,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17858,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,37,56.883956,60.580344,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17859,641.0,город Екатеринбург,Орджоникидзевский район,Банникова,5,56.889197,60.587398,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Банникова
17860,641.0,город Екатеринбург,Орджоникидзевский район,Парниковая,6,56.907986,60.617983,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Парниковая
17861,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,2бк1,56.876287,60.657476,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17862,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,3Б,56.8772,60.667604,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17863,641.0,город Екатеринбург,Орджоникидзевский район,Машиностроителей,41,56.883912,60.579122,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Машиностроителей
17864,641.0,город Екатеринбург,Орджоникидзевский район,Народного Фронта,99,56.914565,60.595743,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Народного Фронта
17865,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,169 Б,56.914055,60.60253,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17867,641.0,город Екатеринбург,Орджоникидзевский район,Краснофлотцев,25,56.891205,60.634216,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Краснофлотцев
17870,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,169,56.914268,60.606482,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17872,641.0,город Екатеринбург,Орджоникидзевский район,Проспект Космонавтов,91,56.921874,60.61129,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Проспект Космонавтов
17874,641.0,город Екатеринбург,Орджоникидзевский район,Народного Фронта/ Землячки,93,56.912439,60.591506,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Народного Фронта/ Землячки
17877,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,81,56.916665,60.609908,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17878,641.0,город Екатеринбург,Орджоникидзевский район,Народного Фронта,66,56.910773,60.590678,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Народного Фронта
17879,641.0,город Екатеринбург,Орджоникидзевский район,Космонавтов,101 Б,56.924378,60.612091,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Космонавтов
17881,641.0,город Екатеринбург,Орджоникидзевский район,Полевая,50/52,56.932465,60.612895,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Полевая
17883,641.0,город Екатеринбург,Орджоникидзевский район,Таганская,53,56.90262,60.633364,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Таганская
17885,641.0,город Екатеринбург,Орджоникидзевский район,Таганская,51А,56.901404,60.632693,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Таганская
17887,641.0,город Екатеринбург,Орджоникидзевский район,Таганская,54,56.904842,60.634646,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Таганская
17888,641.0,город Екатеринбург,Орджоникидзевский район,Даниловская,46,56.904027,60.638573,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Даниловская
17889,641.0,город Екатеринбург,Орджоникидзевский район,Ульяновская,11,56.901532,60.628761,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ульяновская
17891,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,60,56.900371,60.629346,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17892,641.0,город Екатеринбург,Орджоникидзевский район,Каширская /Ползунова,,56.90522,60.639646,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Каширская /Ползунова
17893,641.0,город Екатеринбург,Орджоникидзевский район,Войкова,120/41,56.902813,60.638466,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Войкова
17894,641.0,город Екатеринбург,Орджоникидзевский район,Фрезеровщиков,80,56.906266,60.634281,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Фрезеровщиков
17897,641.0,город Екатеринбург,Орджоникидзевский район,Красных Командиров,39а,56.898545,60.630902,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Красных Командиров
17898,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,26,56.891791,60.60123,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17899,641.0,город Екатеринбург,Орджоникидзевский район,Войкова,76,56.89959,60.630666,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Войкова
17900,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,4к2,56.88835,60.605035,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17902,641.0,город Екатеринбург,Орджоникидзевский район,Красных Борцов,6,56.889616,60.601538,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Красных Борцов
17903,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,20,56.890181,60.600106,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17904,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,12,56.888655,60.598159,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17906,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,4,56.886902,60.595934,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17909,641.0,город Екатеринбург,Орджоникидзевский район,Таганская,52/1,56.903019,60.635928,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Таганская
17911,641.0,город Екатеринбург,Орджоникидзевский район,Красных Командиров,75,56.89989,60.633144,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Красных Командиров
17912,641.0,город Екатеринбург,Орджоникидзевский район,Ильича,28,56.893165,60.603376,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ильича
17913,641.0,город Екатеринбург,Орджоникидзевский район,Уральских Рабочих,25,56.892393,60.605286,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Уральских Рабочих
17914,641.0,город Екатеринбург,Орджоникидзевский район,Авангардная,22,56.891835,60.606697,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Авангардная
17915,641.0,город Екатеринбург,Орджоникидзевский район,40-летия Октября,63,56.901763,60.595062,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: 40-летия Октября
17916,641.0,город Екатеринбург,Орджоникидзевский район,Таганская,22,56.89858,60.640435,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Таганская
17917,641.0,город Екатеринбург,Орджоникидзевский район,Бакинских Комиссаров,97,56.903293,60.582807,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Бакинских Комиссаров
17918,641.0,город Екатеринбург,Орджоникидзевский район,Шефская,87/1,56.904239,60.621398,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Шефская
17920,641.0,город Екатеринбург,Орджоникидзевский район,Восстания,89,56.903205,60.601522,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Восстания
17921,641.0,город Екатеринбург,Орджоникидзевский район,Кировградская,51,56.8984,60.574068,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Кировградская
17922,641.0,город Екатеринбург,Орджоникидзевский район,Ломоносова,26,56.902605,60.592888,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Ломоносова
17924,641.0,город Екатеринбург,Орджоникидзевский район,Народного Фронта,85к2,56.910499,60.58735,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Народного Фронта
17925,641.0,город Екатеринбург,Орджоникидзевский район,Парниковая,8,56.90837,60.617917,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Парниковая
17926,641.0,город Екатеринбург,Орджоникидзевский район,просп. Космонавтов,96,56.910397,60.613949,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: просп. Космонавтов
17927,641.0,город Екатеринбург,Орджоникидзевский район,Донбасская,6,56.8913,60.571898,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Донбасская
17929,641.0,город Екатеринбург,Орджоникидзевский район,Молодежи,82,56.911755,60.586008,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Молодежи
17930,641.0,город Екатеринбург,Орджоникидзевский район,просп. Космонавтов,61А,56.908418,60.611343,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: просп. Космонавтов
17931,641.0,город Екатеринбург,Орджоникидзевский район,Лобкова,78А,56.90062,60.643237,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Лобкова
17932,641.0,город Екатеринбург,Орджоникидзевский район,Таганская,24/1,56.899613,60.639441,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Таганская
17934,641.0,город Екатеринбург,Орджоникидзевский район,Лобкова,32,56.897229,60.631958,город Екатеринбург<br>Район: Орджоникидзевский район<br>Улица: Лобкова
